//
// Structure of Database:
// GroupID,ItemID,Rate
//
// Cookie Bag
IG_Taming,10002,1	// 宠物防毒面具
IG_Taming,10003,1	// 潜水帽子
IG_Taming,10004,1	// 宠物奶嘴
IG_Taming,10005,1	// 三色假发
IG_Taming,10006,1	// 蛇饰发箍
IG_Taming,10007,1	// 宠物发带
IG_Taming,10008,1	// 体罚棒
IG_Taming,10009,1	// 野生花
IG_Taming,10010,1	// 变形锅子
IG_Taming,10011,1	// 宠物发夹
IG_Taming,10012,1	// 宠物蛋壳帽
IG_Taming,10013,1	// 宠物书包
IG_Taming,10014,1	// 蝗虫眼镜
IG_Taming,10015,1	// 宠物围兜兜
IG_Taming,10016,1	// 宠物铃铛
IG_Taming,10017,1	// 树皮裤
IG_Taming,10018,1	// 猴子发箍
IG_Taming,10019,1	// 红色领巾
IG_Taming,10020,1	// 灵幻道士之剑
IG_Taming,12373,1	// 少年的纯情
IG_Taming,12374,1	// 火焰冰
IG_Taming,12395,1	// 担担面
// Bundle Of Magic Scroll
IG_Scroll,686,1	// 地震术 等级3
IG_Scroll,687,1	// 地震术 等级5
IG_Scroll,688,1	// 冰箭术 等级3
IG_Scroll,689,1	// 冰箭术 等级5
IG_Scroll,690,1	// 火箭术 等级3
IG_Scroll,691,1	// 火箭术 等级5
IG_Scroll,692,1	// 雷击术 等级3
IG_Scroll,693,1	// 雷击术 等级5
IG_Scroll,694,1	// 圣灵召唤 等级3
IG_Scroll,695,1	// 圣灵召唤 等级5
IG_Scroll,696,1	// 火球术 等级1
IG_Scroll,697,1	// 火球术 等级5
IG_Scroll,698,1	// 火焰之壁 等级1
IG_Scroll,699,1	// 火焰之壁 等级5
IG_Scroll,700,1	// 冰冻术 等级1
IG_Scroll,12000,1	// 冰冻术 等级5
IG_Scroll,12001,1	// 治愈术 等级3
IG_Scroll,12002,1	// 治愈术 等级5
// Random Quiver
IG_Quiver,12004,1	// 箭矢筒
IG_Quiver,12005,1	// 铁箭矢筒
IG_Quiver,12006,1	// 钢铁箭矢筒
IG_Quiver,12007,1	// 神之金属箭矢筒
IG_Quiver,12008,1	// 火箭矢筒
IG_Quiver,12009,1	// 银箭矢筒
IG_Quiver,12010,1	// 风灵箭矢筒
IG_Quiver,12011,1	// 地灵箭矢筒
IG_Quiver,12012,1	// 水灵箭矢筒
IG_Quiver,12013,1	// 影子箭矢筒
IG_Quiver,12014,1	// 无形箭矢筒
IG_Quiver,12015,1	// 铁锈箭矢筒
IG_Quiver,12183,2	// 神圣的箭筒
// Wrapped Mask
IG_Mask,2278,10	// 笑脸面具
IG_Mask,2281,10	// 舞会面具
IG_Mask,2288,10	// 整人面具
IG_Mask,2292,10	// 钢铁面具
IG_Mask,2297,10	// 哥布灵面具
IG_Mask,5005,10	// 防毒面具
IG_Mask,5086,10	// 钟怪假面
IG_Mask,5087,10	// 无表情的假面
IG_Mask,5088,10	// 吓坏眼的假面
IG_Mask,5089,10	// 讨厌的假面
IG_Mask,5090,10	// 哥布灵首领假面
IG_Mask,5121,1	// 艾斯恩魔女假面
IG_Mask,5176,2	// 传统面具
// Accessory Box
IG_Accesory,2601,10	// 力量戒指
IG_Accesory,2602,11	// 智力耳环
IG_Accesory,2603,12	// 体力项链
IG_Accesory,2604,12	// 防御手套
IG_Accesory,2605,12	// 敏捷别针
IG_Accesory,2607,12	// 发夹
IG_Accesory,2608,14	// 幸运珠链
IG_Accesory,2609,14	// 骷髅戒指
IG_Accesory,2610,14	// 金戒指
IG_Accesory,2611,14	// 银戒指
IG_Accesory,2612,14	// 花戒指
IG_Accesory,2613,11	// 钻石戒指
IG_Accesory,2615,1	// 防御戒指
IG_Accesory,2616,1	// 潜能戒指
IG_Accesory,2617,10	// 智慧手套
IG_Accesory,2618,11	// 黑狐项链
IG_Accesory,2619,10	// 神射手套
IG_Accesory,2621,1	// 力量戒指
IG_Accesory,2622,1	// 智力耳环
IG_Accesory,2623,10	// 体力项链
IG_Accesory,2624,1	// 防御手套
IG_Accesory,2625,1	// 敏捷别针
IG_Accesory,2626,1	// 幸运珠链
IG_Accesory,2627,10	// 皮带
IG_Accesory,2628,14	// 初学者手镯
IG_Accesory,2654,1	// 火忍西怒毕的腰带
IG_Accesory,2656,1	// 过度的改变
IG_Accesory,2658,10	// 尼罗玫瑰
IG_Accesory,2659,2	// 晚祷钟核心 01
IG_Accesory,2660,2	// 晚祷钟核心 02
IG_Accesory,2661,2	// 晚祷钟核心 03
IG_Accesory,2662,2	// 晚祷钟核心 04
IG_Accesory,2671,1	// 神射手套
IG_Accesory,2677,1	// 精灵戒指
IG_Accesory,2680,9	// 下级精灵的戒指
IG_Accesory,2700,2	// 封印的红色绸缎
IG_Accesory,2701,1	// 奥尔里昂的手套
IG_Accesory,2703,1	// 强化指环
IG_Accesory,2716,1	// 图书管理员的手套
IG_Accesory,2717,1	// 怀表
IG_Accesory,2718,1	// 月亮胸针
IG_Accesory,2719,1	// 铁护腕
// jewels
IG_Jewel,715,100	// 黄色魔力矿石
IG_Jewel,716,100	// 红色魔力矿石
IG_Jewel,717,100	// 蓝色魔力矿石
IG_Jewel,718,10	// 深红宝石
IG_Jewel,719,10	// 紫宝石
IG_Jewel,720,10	// 天蓝宝石
IG_Jewel,721,10	// 绿宝石
IG_Jewel,722,10	// 珍珠
IG_Jewel,723,10	// 红宝石
IG_Jewel,724,10	// 诅咒红宝石
IG_Jewel,725,10	// 大红宝石
IG_Jewel,726,10	// 蓝宝石
IG_Jewel,727,10	// 白宝石
IG_Jewel,728,10	// 黄宝石
IG_Jewel,729,10	// 青绿宝石
IG_Jewel,730,5	// 1克拉钻石
IG_Jewel,731,4	// 2克拉钻石
IG_Jewel,732,3	// 3克拉钻石
IG_Jewel,733,27	// 受损的钻石
IG_Jewel,746,50	// 玻璃珠
// Egg Boy
IG_EggBoy,514,300	// 葡萄
IG_EggBoy,564,522	// 肉粽
IG_EggBoy,660,20	// 红色蜡烛
IG_EggBoy,682,100	// 雄黄酒
IG_EggBoy,683,50	// 艾草
IG_EggBoy,2274,5	// 亡者发箍
IG_EggBoy,5072,2	// 恶魔侍者的角
// Egg Girl
IG_EggGirl,514,300	// 葡萄
IG_EggGirl,564,522	// 肉粽
IG_EggGirl,661,20	// 摇曳的围裙
IG_EggGirl,682,100	// 雄黄酒
IG_EggGirl,683,50	// 艾草
IG_EggGirl,5042,5	// 丸子头饰
IG_EggGirl,5066,2	// 恶魔女仆的角
// Lotto Box
IG_LottoBox,7391,1	// 31号球
IG_LottoBox,7392,1	// 32号球
IG_LottoBox,7393,1	// 33号球
IG_LottoBox,7394,1	// 34号球
IG_LottoBox,7395,1	// 35号球
IG_LottoBox,7396,1	// 36号球
IG_LottoBox,7397,1	// 37号球
IG_LottoBox,7398,1	// 38号球
IG_LottoBox,7540,1	// 39号球
IG_LottoBox,7541,1	// 40号球
// Food Package
IG_FoodBag,512,1	// 苹果
IG_FoodBag,513,1	// 香蕉
IG_FoodBag,514,1	// 葡萄
IG_FoodBag,515,1	// 红萝卜
IG_FoodBag,516,1	// 番薯
IG_FoodBag,517,1	// 肉
IG_FoodBag,518,1	// 蜂蜜
IG_FoodBag,519,1	// 牛奶
IG_FoodBag,520,1	// 西纳雷叶子
IG_FoodBag,521,1	// 芦荟叶子
IG_FoodBag,522,1	// 玛丝黛拉果实
IG_FoodBag,526,1	// 蜂胶
IG_FoodBag,529,1	// 糖果
IG_FoodBag,530,1	// 拐杖糖
IG_FoodBag,531,1	// 苹果汁
IG_FoodBag,532,1	// 香蕉汁
IG_FoodBag,533,1	// 葡萄汁
IG_FoodBag,534,1	// 红萝卜汁
IG_FoodBag,536,1	// 冰淇淋
IG_FoodBag,538,1	// 姜饼
IG_FoodBag,539,1	// 小蛋糕
IG_FoodBag,544,1	// 生鱼片
IG_FoodBag,548,1	// 吉士
IG_FoodBag,549,1	// 美味番薯
IG_FoodBag,550,1	// 仙贝
IG_FoodBag,551,1	// 明虾寿司
IG_FoodBag,553,1	// 包子
IG_FoodBag,554,1	// 甜米糕
IG_FoodBag,555,1	// 糕饼
IG_FoodBag,556,1	// 条糕
IG_FoodBag,557,1	// 切片条糕
IG_FoodBag,558,1	// 巧克力
IG_FoodBag,559,1	// 手工巧克力
IG_FoodBag,560,1	// 手工巧克力
IG_FoodBag,561,1	// 白色情人巧克力
IG_FoodBag,564,1	// 肉粽
IG_FoodBag,566,1	// 泰式BBQ
IG_FoodBag,567,1	// 虾子
IG_FoodBag,568,1	// 柠檬
IG_FoodBag,576,1	// 榴莲
IG_FoodBag,607,1	// 天地树果实
IG_FoodBag,608,1	// 天地树芽
IG_FoodBag,663,1	// 年糕
IG_FoodBag,669,1	// Rice-Cake Soup
// Potions
IG_Potion,501,1	// 红色药水
IG_Potion,502,1	// 赤色药水
IG_Potion,503,1	// 黄色药水
IG_Potion,504,1	// 白色药水
// Red Box_
IG_RedBox_2,5137,1	// 爱丽丝女仆娃娃
IG_RedBox_2,5138,9	// 魔导师的帽子
IG_RedBox_2,5139,10	// 海棠花发夹
IG_RedBox_2,5140,10	// 红蝶丝带
// Old Bleu Box
IG_BleuBox,519,1	// 牛奶
IG_BleuBox,538,1	// 姜饼
IG_BleuBox,644,1	// 礼物箱
IG_BleuBox,687,1	// 地震术 等级5
IG_BleuBox,689,1	// 冰箭术 等级5
IG_BleuBox,691,1	// 火箭术 等级5
IG_BleuBox,693,1	// 雷击术 等级5
IG_BleuBox,697,1	// 火球术 等级5
IG_BleuBox,699,1	// 火焰之壁 等级5
IG_BleuBox,12000,1	// 冰冻术 等级5
IG_BleuBox,12002,1	// 治愈术 等级5
// Red Box
IG_RedBox,5099,1	// 咪咪帽
IG_RedBox,5137,11	// 爱丽丝女仆娃娃
IG_RedBox,5138,11	// 魔导师的帽子
IG_RedBox,5139,11	// 海棠花发夹
IG_RedBox,5140,11	// 红蝶丝带
IG_RedBox,5142,11	// 大名的帽子
IG_RedBox,5143,12	// 能剧面具
IG_RedBox,5152,1	// 凤冠
IG_RedBox,5181,11	// 暗黑假面
IG_RedBox,5182,1	// 趴趴狗
IG_RedBox,5183,11	// 雀巢帽
IG_RedBox,5185,11	// 月桂树之冠
IG_RedBox,5186,11	// 阳光的向日葵
IG_RedBox,5187,10	// 少女的小红发带
// Green Box
IG_GreenBox,573,100	// 巧克力饮料
IG_GreenBox,607,99	// 天地树果实
IG_GreenBox,608,100	// 天地树芽
IG_GreenBox,5182,1	// 趴趴狗
IG_GreenBox,12018,100	// 鞭炮
IG_GreenBox,12075,100	// 舌头料理
IG_GreenBox,12080,100	// 鸡尾酒龙的呼吸
IG_GreenBox,12085,100	// 不死之汤
IG_GreenBox,12090,100	// 沙漠蝎子蒸锅
IG_GreenBox,12095,100	// 禾贝勒开米勒酒
IG_GreenBox,12100,100	// 特大九尾狐尾巴料理
// Old Yellow Box
IG_YellowBox,5259,1	// 大象帽
IG_YellowBox,5260,1	// 甜饼人帽子
IG_YellowBox,5261,1	// 银色提阿拉
IG_YellowBox,5262,1	// 黄金提阿拉
// Hometown Gift
IG_HometownGift,663,1	// 年糕
IG_HometownGift,12122,1	// 茶食
IG_HometownGift,12123,1	// 油果
IG_HometownGift,12124,1	// 彩色糕饼
IG_HometownGift,12195,1	// 纯味的糕饼
IG_HometownGift,12196,1	// 饱足感的糕饼
IG_HometownGift,12197,1	// 咸咸的糕饼
IG_HometownGift,12198,1	// 幸运的糕饼
// Masquerade Ball Box
IG_Masquerade,5296,10	// 懒洋洋九尾狐帽
IG_Masquerade,5297,1	// 无灵魂发箍
IG_Masquerade,5298,10	// Dokebi's Wig
IG_Masquerade,5299,10	// 进化宝塔头盔
// Tresure Box WoE
IG_Tresure_Box_WoE,603,6	// 神秘箱子
IG_Tresure_Box_WoE,658,6	// 组织的团结力
IG_Tresure_Box_WoE,678,3	// 毒药瓶
IG_Tresure_Box_WoE,732,9	// 3克拉钻石
IG_Tresure_Box_WoE,12010,24	// 风灵箭矢筒
IG_Tresure_Box_WoE,12011,25	// 地灵箭矢筒
IG_Tresure_Box_WoE,12012,26	// 水灵箭矢筒
IG_Tresure_Box_WoE,12105,12	// 饲养礼物礼盒
IG_Tresure_Box_WoE,12107,2	// 包装的面具
IG_Tresure_Box_WoE,12108,9	// 咒文书一迭
IG_Tresure_Box_WoE,12110,9	// 急救箱
IG_Tresure_Box_WoE,12111,36	// 食物保鲜袋
IG_Tresure_Box_WoE,12130,48	// 饼干袋子
IG_Tresure_Box_WoE,12149,27	// 弹药桶
IG_Tresure_Box_WoE,12150,27	// 红色弹药桶
IG_Tresure_Box_WoE,12151,27	// 银色弹药桶
IG_Tresure_Box_WoE,12183,7	// 神圣的箭筒
IG_Tresure_Box_WoE,12194,6	// 故乡礼物
IG_Tresure_Box_WoE,12260,22	// (时装)凉爽的夏日
IG_Tresure_Box_WoE,12702,8	// 神秘蓝箱
// Masquerade Ball Box2
IG_Masquerade_2,5211,1	// 少女礼帽
IG_Masquerade_2,5213,13	// 兔女郎发圈
IG_Masquerade_2,5289,10	// 巴尼米乐斯帽子
IG_Masquerade_2,5304,10	// 盲目的斗篷
// Easter Scroll
IG_Easter_Scroll,636,110	// 魔物信件
IG_Easter_Scroll,637,110	// 魔物扫把
IG_Easter_Scroll,638,110	// 纯洁银刃
IG_Easter_Scroll,639,110	// 驯服手镯
IG_Easter_Scroll,640,110	// 闪烁之石
IG_Easter_Scroll,641,110	// 黑暗合约书
IG_Easter_Scroll,642,110	// 恶魔召唤书
IG_Easter_Scroll,643,205	// 携带用孵蛋器
IG_Easter_Scroll,659,110	// 心爱女人之回忆
IG_Easter_Scroll,2264,1	// 僵尸帽
IG_Easter_Scroll,2274,1	// 亡者发箍
IG_Easter_Scroll,5046,1	// 妖道帽
IG_Easter_Scroll,5167,1	// 僵尸帽
IG_Easter_Scroll,5168,1	// 妖道帽
// Pierre Treasurebox
IG_Pierre_Treasurebox,603,11	// 神秘箱子
IG_Pierre_Treasurebox,604,3	// 枯树枝
IG_Pierre_Treasurebox,617,5	// 神秘紫箱
IG_Pierre_Treasurebox,644,3	// 礼物箱
IG_Pierre_Treasurebox,975,3	// 红色染料
IG_Pierre_Treasurebox,976,3	// 黄色染料
IG_Pierre_Treasurebox,978,3	// 蓝色染料
IG_Pierre_Treasurebox,979,3	// 绿色染料
IG_Pierre_Treasurebox,980,3	// 赤色染料
IG_Pierre_Treasurebox,981,3	// 紫色染料
IG_Pierre_Treasurebox,982,3	// 白色染料
IG_Pierre_Treasurebox,983,3	// 黑色染料
IG_Pierre_Treasurebox,7289,3	// 橄榄石
IG_Pierre_Treasurebox,7290,3	// 金云母
IG_Pierre_Treasurebox,7291,3	// 玛瑙
IG_Pierre_Treasurebox,7292,3	// 白云母
IG_Pierre_Treasurebox,7293,3	// 玫瑰石英
IG_Pierre_Treasurebox,7294,3	// 绿松石
IG_Pierre_Treasurebox,7295,3	// 黄水晶
IG_Pierre_Treasurebox,7296,3	// 辉石
IG_Pierre_Treasurebox,7297,3	// 黑云母
IG_Pierre_Treasurebox,12018,3	// 鞭炮
IG_Pierre_Treasurebox,12075,3	// 舌头料理
IG_Pierre_Treasurebox,12085,3	// 不死之汤
IG_Pierre_Treasurebox,12090,3	// 沙漠蝎子蒸锅
IG_Pierre_Treasurebox,12095,3	// 禾贝勒开米勒酒
IG_Pierre_Treasurebox,12100,3	// 特大九尾狐尾巴料理
IG_Pierre_Treasurebox,12103,1	// 血迹树枝
// Cherish Box
IG_Cherish_Box,5454,1	// Puppy Hat
IG_Cherish_Box,5455,4	// 邪恶向日葵发饰
IG_Cherish_Box,5456,5	// Summer Hat
// Cherish Box Ori
IG_Cherish_Box_Ori,2712,3	// Collector's Edition Book
IG_Cherish_Box_Ori,5212,2	// 卫星发夹
IG_Cherish_Box_Ori,5256,1	// 瓦尔基里羽毛发圈
IG_Cherish_Box_Ori,5305,2	// 海盗匕首
IG_Cherish_Box_Ori,5332,2	// Loki Mask
// Louise_Costume_Box
IG_Louise_Costume_Box,12132,18	// 红色包裹
IG_Louise_Costume_Box,12260,2	// (时装)凉爽的夏日
// Xmas_Gift
IG_Xmas_Gift,559,18	// 手工巧克力
IG_Xmas_Gift,560,18	// 手工巧克力
IG_Xmas_Gift,573,18	// 巧克力饮料
IG_Xmas_Gift,603,24	// 神秘箱子
IG_Xmas_Gift,644,66	// 礼物箱
IG_Xmas_Gift,732,12	// 3克拉钻石
IG_Xmas_Gift,5136,12	// 路易士圣诞帽
IG_Xmas_Gift,12016,12	// 移速变化药水
IG_Xmas_Gift,12017,12	// 移速变化药水
IG_Xmas_Gift,12105,6	// 饲养礼物礼盒
IG_Xmas_Gift,12107,6	// 包装的面具
IG_Xmas_Gift,12108,12	// 咒文书一迭
IG_Xmas_Gift,12110,12	// 急救箱
IG_Xmas_Gift,12130,12	// 饼干袋子
IG_Xmas_Gift,12132,6	// 红色包裹
IG_Xmas_Gift,12354,24	// 圣诞树桩蛋糕
IG_Xmas_Gift,12702,36	// 神秘蓝箱
IG_Xmas_Gift,14546,6	// 我爱你烟花
IG_Xmas_Gift,14550,6	// 圣诞快乐烟花
// Fruit Basket
IG_Fruit_Basket,512,6	// 苹果
IG_Fruit_Basket,513,5	// 香蕉
IG_Fruit_Basket,514,4	// 葡萄
IG_Fruit_Basket,522,3	// 玛丝黛拉果实
IG_Fruit_Basket,535,2	// 南瓜
IG_Fruit_Basket,568,6	// 柠檬
IG_Fruit_Basket,576,2	// 榴莲
IG_Fruit_Basket,578,4	// 草莓
IG_Fruit_Basket,582,3	// 橙子
IG_Fruit_Basket,587,2	// 红色榴莲
IG_Fruit_Basket,607,1	// 天地树果实
IG_Fruit_Basket,608,1	// 天地树芽
IG_Fruit_Basket,7164,5	// 石榴桃
IG_Fruit_Basket,7182,4	// 可可
IG_Fruit_Basket,11520,5	// 穆拉柑橘
IG_Fruit_Basket,12574,4	// 穆拉浆果
// Improved Coin Bag
IG_Improved_Coin_Bag,6080,5	// 马努克金币
IG_Improved_Coin_Bag,6081,5	// 辉煌领域金币
IG_Improved_Coin_Bag,6304,5	// 沙帕功勋证
IG_Improved_Coin_Bag,6380,5	// 穆拉村硬币
IG_Improved_Coin_Bag,6418,1	// A级代币
IG_Improved_Coin_Bag,6419,2	// B级代币
IG_Improved_Coin_Bag,6420,1	// C级代币
IG_Improved_Coin_Bag,12636,8	// 绵绵岛风味罐头
// Intermediate Coin Bag
IG_Intermediate_Coin_Bag,6080,4	// 马努克金币
IG_Intermediate_Coin_Bag,6081,4	// 辉煌领域金币
IG_Intermediate_Coin_Bag,6304,4	// 沙帕功勋证
IG_Intermediate_Coin_Bag,6380,4	// 穆拉村硬币
IG_Intermediate_Coin_Bag,6419,1	// B级代币
IG_Intermediate_Coin_Bag,6420,2	// C级代币
IG_Intermediate_Coin_Bag,6421,1	// D级代币
IG_Intermediate_Coin_Bag,12636,9	// 绵绵岛风味罐头
// Minor Coin Bag
IG_Minor_Coin_Bag,6080,3	// 马努克金币
IG_Minor_Coin_Bag,6081,3	// 辉煌领域金币
IG_Minor_Coin_Bag,6304,3	// 沙帕功勋证
IG_Minor_Coin_Bag,6380,3	// 穆拉村硬币
IG_Minor_Coin_Bag,6420,1	// C级代币
IG_Minor_Coin_Bag,6421,2	// D级代币
IG_Minor_Coin_Bag,6422,1	// E级代币
IG_Minor_Coin_Bag,12636,10	// 绵绵岛风味罐头
// S Grade Coin Bag
IG_S_Grade_Coin_Bag,6423,3	// 海神之怒
IG_S_Grade_Coin_Bag,6418,2	// A级代币
IG_S_Grade_Coin_Bag,6419,1	// B级代币
// A Grade Coin Bag
IG_A_Grade_Coin_Bag,6418,3	// A级代币
IG_A_Grade_Coin_Bag,6419,2	// B级代币
IG_A_Grade_Coin_Bag,6420,1	// C级代币
// Advanced Weapons Box
IG_Advanced_Weapons_Box,1130,2	// 多刃尖刺刀
IG_Advanced_Weapons_Box,1131,7	// 水灵之刀
IG_Advanced_Weapons_Box,1132,1	// 秘剑 慕恋
IG_Advanced_Weapons_Box,1133,7	// 火灵之剑
IG_Advanced_Weapons_Box,1134,7	// 利剪剑
IG_Advanced_Weapons_Box,1135,7	// 狂击之剑
IG_Advanced_Weapons_Box,1136,7	// 烈阳之剑
IG_Advanced_Weapons_Box,1137,2	// 石中剑
IG_Advanced_Weapons_Box,1138,7	// 妖剑 弒光
IG_Advanced_Weapons_Box,1139,7	// 魔刀 吞神
IG_Advanced_Weapons_Box,1140,7	// 首领之剑
IG_Advanced_Weapons_Box,1141,7	// 圣剑 浑沌
IG_Advanced_Weapons_Box,1148,7	// 星尘剑
IG_Advanced_Weapons_Box,1164,7	// 名刀 不知火
IG_Advanced_Weapons_Box,1165,2	// 秘刀 十六夜月
IG_Advanced_Weapons_Box,1166,7	// 龙牙剑
